FigS2b_RealIntensity_x,FigS2b_RealIntensity_y,FigS2b_RealIntensity_yerr,FigS2b_TargetIntensity_x,FigS2b_TargetIntensity_y,FigS2c_RealPhase_x,FigS2c_RealPhase_y,FigS2c_RealPhase_yerr,FigS2c_TargetPhase_x,FigS2c_TargetPhase_y
,,,0.19382232667696778,0.08995206623883298,,,,0.19382232667696778,0.023097576434337578
,,,0.19506477748899964,0.09266385616844162,,,,0.19506477748899964,0.02344741830267559
,,,0.19630722830103148,0.09541591755944881,,,,0.19630722830103148,0.02381842809125286
,,,0.19754967911306331,0.0982082504118544,,,,0.19754967911306331,0.024211434280069492
,,,0.19879212992509518,0.10107876535998592,,,,0.19879212992509518,0.024627273913023787
,,,0.200034580737127,0.10419262336067181,,,,0.200034580737127,0.025066792068919732
,,,0.20127703154915885,0.10735371965195879,,,,0.20127703154915885,0.025530841323250186
,,,0.2025194823611907,0.11056205423384664,,,,0.2025194823611907,0.026020281201212928
,,,0.20376193317322255,0.11381762710633565,,,,0.20376193317322255,0.026535977622417436
,,,0.2050043839852544,0.11712043826942568,,,,0.2050043839852544,0.027078802337739953
,,,0.20624683479728623,0.12047048772311669,,,,0.20624683479728623,0.027649632358784548
,,,0.2074892856093181,0.12386777546740875,,,,0.2074892856093181,0.028249349380407317
,,,0.2087317364213499,0.12731230150230172,,,,0.2087317364213499,0.028878839196760014
,,,0.20997418723338176,0.1308040658277958,,,,0.20997418723338176,0.029538991111308702
,,,0.2112166380454136,0.13438464194972632,,,,0.2112166380454136,0.03023069734128116
,,,0.21245908885744547,0.13821935661923737,,,,0.21245908885744547,0.030954852416996064
,,,0.2137015396694773,0.14210801680753593,,,,0.2137015396694773,0.03171235257652432
,,,0.21494399048150914,0.14605062251462184,,,,0.21494399048150914,0.03250409515613154
,,,0.216186441293541,0.15004717374049514,,,,0.216186441293541,0.033330977976948103
,,,0.2174288921055728,0.15409767048515582,,,,0.2174288921055728,0.03419389872831069
,,,0.21867134291760468,0.15820211274860368,,,,0.21867134291760468,0.03509375434821679
,,,0.21991379372963651,0.16236050053083903,,,,0.21991379372963651,0.03603144040133025
,,,0.22115624454166838,0.1665728338318618,,,,0.22115624454166838,0.037007850454973304
,,,0.22239869535370022,0.17083911265167176,,,,0.22239869535370022,0.038023875453536866
,,,0.22364114616573205,0.17520140457323702,,,,0.22364114616573205,0.03908040309173737
,,,0.22488359697776392,0.1798127971800329,,,,0.22488359697776392,0.040178317187144784
,,,0.22612604778979573,0.18448409116179534,,,,0.22612604778979573,0.04131849705240251
,,,0.2273684986018276,0.1892152865185244,,,,0.2273684986018276,0.04250181686755567
,,,0.22861094941385943,0.1940063832502199,,,,0.22861094941385943,0.04372914505290007
,,,0.2298534002258913,0.19885738135688216,,,,0.2298534002258913,0.045001343642759824
,,,0.23109585103792313,0.20376828083851103,,,,0.23109585103792313,0.04631926766059687
,,,0.23233830184995496,0.20873908169510633,,,,0.23233830184995496,0.04768376449585082
,,,0.23358075266198683,0.2137697839266684,,,,0.23358075266198683,0.04909567328290286
,,,0.23482320347401864,0.21886038753319692,,,,0.23482320347401864,0.050555824282552224
,,,0.2360656542860505,0.224048572888534,,,,0.2360656542860505,0.05206503826638876
,,,0.23730810509808234,0.22946007795117998,,,,0.23730810509808234,0.053624125904439324
,,,0.23855055591011418,0.23493615825286293,,,,0.23855055591011418,0.05523388715646112
,,,0.23979300672214604,0.2404768137935835,,,,0.23979300672214604,0.056895110667248776
,,,0.24103545753417788,0.24608204457334087,,,,0.24103545753417788,0.0586085731663161
,,,0.24227790834620974,0.25175185059213573,,,,0.24227790834620974,0.060375038872309404
,,,0.24352035915824155,0.25748623184996744,,,,0.24352035915824155,0.06219525890250013
,,,0.24476280997027344,0.26328518834683684,,,,0.24476280997027344,0.06406997068770262
,,,0.24600526078230525,0.2691487200827431,,,,0.24600526078230525,0.06599989739295226
,,,0.24724771159433714,0.2750768270576867,,,,0.24724771159433714,0.06798574734427783
,,,0.24849016240636895,0.28109606360742073,,,,0.24849016240636895,0.07002821346189059
,,,0.2497326132184008,0.2872878191595721,,,,0.2497326132184008,0.07212797270011118
,,,0.2509750640304326,0.29354702731804067,,,,0.2509750640304326,0.07428568549434467
,,,0.25221751484246446,0.2998736880828257,,,,0.25221751484246446,0.07650199521541019
,,,0.25345996565449636,0.30626780145392785,,,,0.25345996565449636,0.07877752763152526
,,,0.2547024164665282,0.31272936743134655,,,,0.2547024164665282,0.08111289037823478
,,,0.25594486727856003,0.31925838601508255,,,,0.25594486727856003,0.0835086724365737
,,,0.25718731809059187,0.32585485720513496,,,,0.25718731809059187,0.08596544361973867
,,,0.2584297689026237,0.3325187810015042,,,,0.2584297689026237,0.08848375406854443
,,,0.25967221971465554,0.33925015740419073,,,,0.25967221971465554,0.09106413375592722
,,,0.2609146705266874,0.3460558679467505,,,,0.2609146705266874,0.09370709200075455
